medicine_name,dosage_mg,form,use,diet_recommendation,suggestions,category,time_of_day
ReliOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Apex,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Nova,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Azithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
MedAzithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
SafeAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Care,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Life,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
ProAzithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Z-,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Neo,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
DynaAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
UltraAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Max,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Mega,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Swift,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
CureAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Plus,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
HealthAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Reli,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Apex,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Nova,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Losartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Med,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
SafeLosartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
CareLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Life,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
ProLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Z-Losartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
NeoLosartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
DynaLosartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Ultra,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Max,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Mega,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
SwiftLosartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Cure,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
PlusLosartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
HealthLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
ReliLosartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
ApexLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Nova,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Atorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin,20.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin,80.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Med,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Safe,20.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Care,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
LifeAtorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
ProAtorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Z-Atorvastatin,20.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Neo,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
DynaAtorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Ultra,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
MaxAtorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Mega,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
SwiftAtorvastatin,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Cure,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
PlusAtorvastatin,80.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Health,40.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
ReliAtorvastatin,80.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Atorvastatin Apex,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
NovaAtorvastatin,10.0,Tablet,Cholesterol control.,Heart-healthy diet. Avoid saturated fats.,Take at night. Avoid grapefruit juice.,"foods_to_avoid,daily_plan",night
Pantoprazole,20.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Med,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Safe,20.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Care,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
LifePantoprazole,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Pro,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Z-Pantoprazole,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Neo,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
DynaPantoprazole,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Ultra,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Max,20.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Mega,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Swift,40.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Cure,40.0,Tablet,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
Pantoprazole Plus,20.0,Injection,Acidity and gastric relief.,"Smaller, frequent meals. Avoid spicy food.",Take on empty stomach. Avoid late night meals.,"foods_to_avoid,medicine_recommendations",morning
